SystemName,SystemCode,SchoolLongName,SchoolCode,County,County Code,SB District,Grade Low,Grade High,Elementary School,Middle School,Junior High School,High School,Title 1,PrincipalName,Address,City,State,Zip Code,Zip Code Plus 4,Phone,Fax,Email,Web Address,NCES ID Number
Calhoun County,008,Ohatchee Elementary School,0125,Calhoun,008,06,PK,06,Y,N,N,N,School-wide,Julie Hood,365 J St,Ohatchee,AL,36271,36271-8127,(256) 741-4800,(256) 892-2040,jhood.oe@ccboe.us,www.calhoun.k12.al.us/oe/,01428
Calhoun County,008,Ohatchee High School,0130,Calhoun,008,06,07,12,N,Y,Y,Y,Not Title 1,Bobby Tittle,100 Cherokee Trl,Ohatchee,AL,36271,36271-5085,(256) 741-4900,(256) 892-9181,btittle.oh@ccboe.us,www.calhoun.k12.al.us/oh/,00240
Calhoun County,008,Pleasant Valley High School,0135,Calhoun,008,06,07,12,N,Y,Y,Y,Not Title 1,Charles Proper,4141 Pleasant Valley Rd,Jacksonville,AL,36265,36265-7828,(256) 741-6700,(256) 435-0171,mproper.pv@ccboe.us,www.ccboe.us/pv,01488
Calhoun County,008,Pleasant Valley Elementary School,0140,Calhoun,008,06,OK,06,Y,N,N,N,School-wide,Alicia Laros,265 Mark Green Rd,Jacksonville,AL,36265,36265-6870,(256) 741-6600,(256) 782-0060,alaros.pe@calhoun.k12.al.us,https://www.pvesraiders.weebly.com,01429
Calhoun County,008,Saks Elementary School,0150,Calhoun,008,06,OK,04,Y,N,N,N,School-wide,Crystal Sparks,31 Watson St,Anniston,AL,36206,36206-2194,(256) 741-6800,(256) 236-8181,csparks.se@ccboe.us,https://www.calhoun.k12.al.us/se/,00242
Calhoun County,008,Saks High School,0160,Calhoun,008,06,09,12,N,N,N,Y,Not Title 1,Jody Whaley,4401 Saks Rd,Anniston,AL,36206,36206-1998,(256) 741-7000,(256) 236-5121,jwhaley.sh@calhoun.k12.al.us,www.calhoun.k12.al.us/sh/,00243
Calhoun County,008,Saks Middle School,0165,Calhoun,008,06,05,08,Y,Y,N,N,School-wide,Wendy England,32 Watson St,Anniston,AL,36206,36206-2195,(256) 741-6900,(256) 236-9191,wengland.sm@calhoun.k12.al.us,www.calhoun.k12.al.us/schools/sm/sms.htm,00244
Calhoun County,008,Weaver Elementary School,0175,Calhoun,008,06,PK,06,Y,N,N,N,School-wide,Summer Davis,444 School Dr,Weaver,AL,36277,36277-4312,(256) 741-7100,(256) 820-4101,sdavis.we@ccboe.us,https://weaverelementaryschool.weebly.com/,00246
Calhoun County,008,Weaver High School,0180,Calhoun,008,06,07,12,N,Y,Y,Y,Not Title 1,Michael Allison,917 Clairmont Dr,Weaver,AL,36277,36277-3438,(256) 741-7201,(256) 820-0811,mallison.wh@ccboe.us,https://calhoun.k12.al.us/wh,00247
Calhoun County,008,Wellborn High School,0200,Calhoun,008,06,07,12,N,Y,Y,Y,School-wide,Christopher Hayes,135 Pinson Rd,Anniston,AL,36201,36201-5855,(256) 741-7600,(256) 237-7071,chayes.wl@ccboe.us,www.wwhs.me,01489
Calhoun County,008,Wellborn Elementary School,0205,Calhoun,008,06,OK,06,Y,N,N,N,School-wide,Jeanna Chandler,525 Cooper Cir,Anniston,AL,36201,36201-5801,(256) 741-7500,(256) 236-3141,dodell.ww@ccboe.us,www.calhoun.k12.al.us/wwe/,00249
Calhoun County,008,White Plains High School,0210,Calhoun,008,06,09,12,N,N,N,Y,Not Title 1,Andy Ward,250 White Plains Rd,Anniston,AL,36207,36207-0405,(256) 741-7800,(256) 237-3301,award.wp@ccboe.us,www.calhoun.k12.al.us/wp/,00250
Calhoun County,008,White Plains Elementary School,0215,Calhoun,008,06,OK,04,Y,N,N,N,School-wide,Jonathan Gilbert,5600 Al Highway 9,Anniston,AL,36207,36207-0524,(256) 741-7700,(256) 236-6008,jgilbert.wk@ccboe.us,www.calhoun.k12.al.us/wk/,01430
Calhoun County,008,White Plains Middle School,0220,Calhoun,008,06,05,08,Y,Y,N,N,Not Title 1,Courtney Wilburn,5800 Al Highway 9,Anniston,AL,36207,36207-0528,(256) 741-4700,(256) 238-1715,cwilburn.wm@ccboe.us,www.calhoun.k12.al.us/wm/,01884
Calhoun County,008,Calhoun County Career Technical Center,6010,Calhoun,008,06,10,12,N,N,N,Y,Not Title 1,Kevin Lockridge,1200 Church Ave SE,Jacksonville,AL,36265,36265-2914,(256) 741-4600,(256) 435-4221,klockrid.av@ccboe.us,www.calhoun.k12.al.us/ctc,00708
Chambers County,009,Fairfax Elementary School,0030,Chambers,009,02,PK,05,Y,N,N,N,School-wide,Frances Groover,502 Boulevard,Valley,AL,36854,36854-4800,(334) 756-2966,(334) 756-4749,grooverfd@chambersk12.org,www.ffe.chambersk12.org,00257
Chambers County,009,Five Points Elementary School,0040,Chambers,009,02,OK,08,Y,Y,N,N,School-wide,Rhonda Givins,PO Box 98,Five Points,AL,36855,36855-0098,(334) 864-7615,(334) 864-7612,givinsr@chambersk12.org,www.fps.chambersk12.org,00259
Chambers County,009,Huguley Elementary School,0060,Chambers,009,02,PK,05,Y,N,N,N,School-wide,Benjamin Mitchum,3011 S Phillips Rd,Lanett,AL,36863,36863-6200,(334) 576-2572,(334) 576-7699,mitchumbj@chambersk12.org,www.hes.chambersk12.org,00260
Chambers County,009,Lafayette Eastside Elementary School,0070,Chambers,009,02,PK,05,Y,N,N,N,School-wide,LA KEYDA BURNETT,300 Avenue A SE,Lafayette,AL,36862,36862-2700,(334) 864-8274,(334) 864-9018,burnettl@chambersk12.org,www.ees.chambersk12.org,00256
Chambers County,009,Lafayette High School,0080,Chambers,009,02,09,12,N,N,N,Y,School-wide,Don Turner,214 1st Ave SE,Lafayette,AL,36862,36862-2199,(334) 864-9881,(334) 864-0650,turnerd@chambersk12.org,www.lhs.chambersk12.org,00263
Chambers County,009,Lafayette Lanier Elementary School,0090,Chambers,009,02,PK,05,Y,N,N,N,School-wide,Russell Newton,6001 20th Ave,Valley,AL,36854,36854-4180,(334) 756-3623,(334) 756-4809,newtonr@chambersk12.org,www.lle.chambersk12.org,00264
Chambers County,009,John P Powell Middle School,0100,Chambers,009,02,06,08,Y,Y,N,N,School-wide,Daron Brooks,700 Martin Luther King Dr,Lafayette,AL,36862,36862-2605,(334) 864-8876,(334) 864-8169,brooksd@chambersk12.org,www.jpp.chambersk12.org,00269
Chambers County,009,Bob Harding-Shawmut Elementary,0130,Chambers,009,02,PK,05,Y,N,N,N,School-wide,Allison Burton,3301 23rd Dr,Valley,AL,36854,36854-3188,(334) 768-3474,(334) 768-3475,burtonab@chambersk12.org,www.bhs.chambersk12.org,00268
Chambers County,009,Valley High School,0140,Chambers,009,02,09,12,N,N,N,Y,Not Title 1,James Davidson,501 Highway 29,Valley,AL,36854,36854-4499,(334) 756-4105,(334) 756-9602,davidsonj@chambersk12.org,www.vhs.chambersk12.org,00271
Chambers County,009,W F Burns Middle School,0150,Chambers,009,02,06,08,Y,Y,N,N,Not Title 1,Frankie Bell,292 Johnson St,Valley,AL,36854,36854-4555,(334) 756-3567,(334) 756-7511,bellfa@chambersk12.org,www.wfb.chambersk12.org,00272
Chambers County,009,Chambers County Career Technology Center,6000,Chambers,009,02,09,12,N,N,N,Y,Not Title 1,Ken Sealy,PO Box 318,Lafayette,AL,36862,36862-0318,(334) 864-8863,(334) 864-9394,sealyk@chambersk12.org,www.ctc.chambersk12.org,00738
Cherokee County,010,Cedar Bluff High School,0020,Cherokee,010,06,OK,12,Y,Y,Y,Y,School-wide,Dewayne Pierce,3655 Old Highway 9,Cedar Bluff,AL,35959,35959-5215,(256) 779-6211,(256) 779-8328,dpierce@cherokeek12.org,www.cherokeek12.org/cbhs,00274
Cherokee County,010,Centre Elementary School,0030,Cherokee,010,06,OK,04,Y,N,N,N,School-wide,Wes Neyman,725 E Main St,Centre,AL,35960,35960-2142,(256) 927-3302,(256) 927-4932,bjohnson@cherokeek12.org,www.cherokeek12.org/ces,00275
Cherokee County,010,Centre Middle School,0035,Cherokee,010,06,05,08,Y,Y,N,N,School-wide,Jennifer Mackey,1920 E Main St,Centre,AL,35960,35960-2340,(256) 927-5656,(256) 927-4656,jmackey@cherokeek12.org,www.cherokeek12.org/cms,00276
Cherokee County,010,Cherokee County High School,0050,Cherokee,010,06,09,12,N,N,N,Y,School-wide,Wisdom Neyman,910 Warrior Dr,Centre,AL,35960,35960-1099,(256) 927-3625,(256) 927-6445,sneyman@cherokeek12.org,www.cherokeek12.org/cchs,00278
Cherokee County,010,Gaylesville High School,0060,Cherokee,010,06,PK,12,Y,Y,Y,Y,School-wide,Scott Hays,760 Trojan Way,Gaylesville,AL,35973,35973-4423,(256) 422-3401,(256) 422-3165,shays@cherokeek12.org,www.cherokeek12.org/ghs,00279
Cherokee County,010,Sand Rock High School,0100,Cherokee,010,06,OK,12,Y,Y,Y,Y,School-wide,John East,1950 Sand Rock Ave,Sand Rock,AL,35983,35983-4336,(256) 523-4050,(256) 523-3507,beast@cherokeek12.org,www.cherokeek12.org/sr,00282
Cherokee County,010,Spring Garden High School,0110,Cherokee,010,06,OK,12,Y,Y,Y,Y,School-wide,Michael Welsh,PO Box 31,Spring Garden,AL,36275,36275-0031,(256) 447-7045,(256) 447-6947,springgardenpanthers@cherokeek12.org,www.cherokeek12.org/sg,00283
Cherokee County,010,Cherokee County Career & Technology Center,6000,Cherokee,010,06,07,12,N,Y,Y,Y,Not Title 1,Brett Keasler,600 Bay Springs Rd,Centre,AL,35960,35960-1213,(256) 927-5351,(256) 927-3501,bkeasler@cherokeek12.org,https://ct.cherokeek12.org/,00741
Chilton County,011,Chilton County High School,0010,Chilton,011,03,09,12,N,N,N,Y,School-wide,Cynthia Stewart,1214 7th St S,Clanton,AL,35045,35045-3799,(205) 280-2710,(205) 755-0618,cstewart@chilton.k12.al.us,chilton.k12.al.us,01491
Chilton County,011,Clanton Elementary School,0020,Chilton,011,03,PK,02,Y,N,N,N,School-wide,Rebecca Threlkeld,1000 Cloverleaf Dr,Clanton,AL,35045,35045-3798,(205) 280-2730,(205) 755-3925,rthrelkeld@chilton.k12.al.us,chilton.k12.al.us,00286
Chilton County,011,Clanton Intermediate School,0030,Chilton,011,03,03,05,Y,N,N,N,School-wide,Mark Stephenson,825 Temple Rd,Clanton,AL,35045,35045-3750,(205) 280-2790,(205) 280-2795,mstephenson@chilton.k12.al.us,www.chilton.k12.al.us,01431
Chilton County,011,Clanton Middle School,0050,Chilton,011,03,06,08,Y,Y,N,N,School-wide,KELVIN BOULWARE,835 Temple Rd,Clanton,AL,35045,35045-3750,(205) 280-2750,(205) 755-2446,kboulware@chilton.k12.al.us,https://clantonmiddle.al.ccm.schoolinsites.com/,00287
Chilton County,011,Isabella High School,0060,Chilton,011,03,OK,12,Y,Y,Y,Y,School-wide,Ricky Porter,11338 County Road 15,Maplesville,AL,36750,36750-3504,(205) 280-2770,(205) 755-8549,rlporter@chilton.k12.al.us,chilton.k12.al.us,00261
Chilton County,011,Jemison Elementary School,0065,Chilton,011,03,OK,04,Y,N,N,N,School-wide,Louise Pitts,1495 County Road 44,Jemison,AL,35085,35085-7646,(205) 280-4820,(205) 688-2812,lpitts@chilton.k12.al.us,chilton.k12.al.us,01657
Chilton County,011,Jemison Middle School,0068,Chilton,011,03,05,07,Y,Y,N,N,School-wide,Mark Knight,1491 County Road 44,Jemison,AL,35085,35085-7646,(205) 280-4840,(205) 688-2302,mknight@chilton.k12.al.us,www.chilton.k12.al.us/JMS/jms.htm,00745
Chilton County,011,Jemison High School,0070,Chilton,011,03,08,12,N,Y,N,Y,School-wide,Theresa Calloway,25195 US Highway 31,Jemison,AL,35085,35085-4409,(205) 280-4860,(205) 688-4761,rawilson@chilton.k12.al.us,www.chilton.k12.al.us/JHS/JHS.htm,00262
Chilton County,011,Maplesville High School,0080,Chilton,011,03,OK,12,Y,Y,Y,Y,School-wide,Steven Hunter,1256 Al Highway 139,Maplesville,AL,36750,36750-3308,(205) 280-4904,(334) 366-2531,sthunter@chilton.k12.al.us,www.chilton.k12.al.us/MHS/mhsindex.htm,00265
Chilton County,011,Thorsby High School,0100,Chilton,011,03,OK,12,Y,Y,Y,Y,School-wide,Russ Bryan,54 Opportunity Dr,Thorsby,AL,35171,35171-7646,(205) 280-4880,(205) 646-2197,rbryan@chilton.k12.al.us,www.chilton.k12.al.us/THS,00270
Chilton County,011,Verbena High School,0110,Chilton,011,03,OK,12,Y,Y,Y,Y,School-wide,Carla White,202 County Road 510,Verbena,AL,36091,36091-3921,(205) 280-2820,(205) 755-0393,kboulware@chilton.k12.al.us,www.chilton.k12.al.us,00288
Chilton County,011,Chilton County Alternative School,0120,Chilton,011,03,06,12,Y,Y,Y,Y,Not Title 1,KELVIN BOULWARE,835 Temple Road,Clanton,AL,35045,35045-0000,(205) 280-0045,(205) 280-0045,nonesupplied@noreply.com,www.nonesupplied.com,02190
Chilton County,011,W A Lecroy Career / Technical Center,6000,Chilton,011,03,09,12,N,N,N,Y,Not Title 1,John Norman,2829 4th Ave N,Clanton,AL,35045,35045-8655,(205) 280-2920,(205) 755-2035,tglasscock@chilton.k12.al.us,www.chilton.k12.al.us,00748
Choctaw County,012,Choctaw County High School,0020,Choctaw,012,05,07,12,N,Y,Y,Y,School-wide,Celester Bolden,277 Tom Orr Dr,Butler,AL,36904,36904-2409,(205) 459-2139,(205) 459-2277,cchs@choctawal.org,https://cchs.choctaw.schooldesk.net/,00291
Choctaw County,012,Choctaw County Elementary,0025,Choctaw,012,03,OK,06,Y,N,N,N,School-wide,MARCUS DENT,201 Tom Orr Dr,Butler,AL,36904,36904-2409,(205) 459-3520,(205) 459-7406,cces@choctawal.org,https://ces.choctaw.schooldesk.net/,01558
Choctaw County,012,Southern Choctaw Elementary School,0075,Choctaw,012,05,OK,06,Y,N,N,N,School-wide,Jonathan Johnson,10935 Highway 17,Gilbertown,AL,36908,36908-2237,(251) 843-2461,(251) 843-4646,sces@choctawal.org,https://ses.choctaw.schooldesk.net/,00182
Choctaw County,012,Southern Choctaw High School,0080,Choctaw,012,05,07,12,N,Y,Y,Y,School-wide,Leo Leddon,10941 Highway 17,Gilbertown,AL,36908,36908-2237,(251) 843-5645,(251) 843-5649,schs@choctawal.org,https://schs.choctaw.schooldesk.net/,00297
Clarke County,013,Clarke County High School,0010,Clarke,013,05,09,12,N,N,N,Y,School-wide,Debra Dennis,PO Box 937,Grove Hill,AL,36451,36451-0937,(251) 275-3368,(251) 275-4132,ddennis@clarkecountyschools.org,www.clarkecountyschools.org,00298
Clarke County,013,Grove Hill Elementary School,0050,Clarke,013,05,PK,04,Y,N,N,N,School-wide,Kathy Spidle,PO Box 907,Grove Hill,AL,36451,36451-0907,(251) 275-3423,(251) 275-4887,kspidle@clarkecountyschools.org,www.clarkecountyschools.org,00302
Clarke County,013,Jackson Middle School,0060,Clarke,013,05,06,08,Y,Y,N,N,School-wide,Adam Andrews,PO Box 397,Jackson,AL,36545,36545-0397,(251) 246-3597,(251) 246-6017,setheredge@clarkecountyschools.org,www.clarkecountyschools.org,00304
Clarke County,013,Jackson High School,0065,Clarke,013,05,09,12,N,N,N,Y,Not Title 1,Stuart Etheredge,321 Stanley Dr,Jackson,AL,36545,36545-2267,(251) 246-2571,(251) 246-3190,kharbuck@clarkecountyschools.org,www.clarkecountyschools.org,01493
Clarke County,013,Jackson Intermediate School,0070,Clarke,013,05,03,05,Y,N,N,N,School-wide,Gwendolyn Wheeler,2950 Highway 43,Jackson,AL,36545,36545-2437,(251) 246-1599,(251) 246-7208,gwheeler@clarkecountyschools.org,www.clarkecountyschools.org,01450
Clarke County,013,Joe M Gillmore Elementary School,0080,Clarke,013,05,PK,02,Y,N,N,N,School-wide,Shannon Odom,133 Mayton Dr,Jackson,AL,36545,36545-0867,(251) 246-2525,(251) 246-3171,sodom@clarkecountyschools.org,www.clarkecountyschools.org.,00305
Clarke County,013,Wilson Hall Middle School,0100,Clarke,013,05,05,08,Y,Y,N,N,School-wide,Carolyn Taite,401 Carter Drive,Grove Hill,AL,36451,36451-0906,(251) 275-8993,(251) 275-4688,ctaite1@clarkecountyschools.org,www.clarkecountyschools.org,00306
Clay County,014,Ashland Elementary School,0010,Clay,014,02,OK,06,Y,N,N,N,School-wide,Jared Wesley,PO Box 128,Ashland,AL,36251,36251-0128,(256) 396-1466,(256) 354-2512,wesleyj@clayk12.org,ashland.cce.school.schoolinsites.com,00307
Clay County,014,Lineville Elementary School,0060,Clay,014,02,OK,06,Y,N,N,N,School-wide,Timothy Pilkington,18 West Main,Lineville,AL,36266,36266-6913,(256) 396-1420,(256) 396-5335,pikingtont@clayk12.org,lineville.cce.schoolinsites.com,00312
Clay County,014,Central Jr High School of Clay County,0084,Clay,014,02,07,08,N,Y,N,N,Not Title 1,William Hathcock,1 Bob Riley Drive,Lineville,AL,36266,36266-0000,(256) 396-1401,(256) 396-2452,walkerb@clayk12.org,www.nonesupplied.com,02205
Clay County,014,Central High School of Clay County,0085,Clay,014,02,09,12,N,N,N,Y,Not Title 1,Steve Giddens,1 Bob Riley Drive,Lineville,AL,36266,36266-0000,(256) 396-1400,(256) 396-2452,giddenss@clayk12.org,www.nonesupplied.com,02210
Cleburne County,015,Cleburne County Elementary School,0010,Cleburne,015,02,PK,04,Y,N,N,N,School-wide,Barbara Johnson,584 Evans Bridge Rd,Heflin,AL,36264,36264-2235,(256) 463-2654,(256) 463-5305,cces@cleburneschools.net,https://www.cleburneelementary.net,00317
Cleburne County,015,Cleburne County Middle School,0015,Cleburne,015,02,05,07,Y,Y,N,N,School-wide,Christopher Chandler,661 Duke Dr,Heflin,AL,36264,36264-2217,(256) 463-2405,(256) 463-2482,ccms@cleburneschools.net,www.cleburne.al.ccm.schoolinsites.com,01671
Cleburne County,015,Cleburne County High School,0020,Cleburne,015,02,08,12,N,Y,N,Y,Not Title 1,Valrie Bain,520 Evans Bridge Rd,Heflin,AL,36264,36264-2235,(256) 463-2012,(256) 463-5504,cchs@cleburneschools.net,https://www.cleburnehigh.net,00318
Cleburne County,015,Fruithurst Elementary School,0030,Cleburne,015,02,PK,06,Y,N,N,N,School-wide,Christy Hiett,222 School St,Fruithurst,AL,36262,36262-3706,(256) 579-2232,(256) 579-5094,fes@cleburneschools.net,https://www.fruithurstelementary.net,00319
Cleburne County,015,Pleasant Grove Elementary School,0040,Cleburne,015,02,PK,06,Y,N,N,N,School-wide,Adam Dasinger,9855 Highway 9,Heflin,AL,36264,36264-3925,(256) 253-2146,(256) 253-2147,pges@cleburneschools.net,https://www.pleasantgroveelementary.net,00320
Cleburne County,015,Ranburne Elementary School,0045,Cleburne,015,02,OK,04,Y,N,N,N,School-wide,Brenda Hall,181 Young Dr,Ranburne,AL,36273,36273-4202,(256) 568-9722,(256) 568-2607,res@cleburneschools.net,https://www.ranburneelementary.net,01726
Cleburne County,015,Ranburne High School,0050,Cleburne,015,02,05,12,Y,Y,Y,Y,School-wide,Tim Ward,21045 Main St,Ranburne,AL,36273,36273-4216,(256) 568-3402,(256) 568-2605,rhs@cleburneschools.net,https://www.ranburnehigh.net,00321
Cleburne County,015,Cleburne County Alternative School,0055,Cleburne,015,02,06,12,Y,Y,Y,Y,Not Title 1,Eric Lovvorn,11200 Highway 46,Heflin,AL,36264,36264-5414,(256) 748-2961,(256) 748-2961,nonesupplied@noreply.com,www.nonesupplied.com,02361
Cleburne County,015,Cleburne County Career Technical School,6000,Cleburne,015,02,07,12,N,Y,Y,Y,Not Title 1,Eric Lovvorn,11200 Highway 46,Heflin,AL,36264,36264-5414,(256) 748-2961,(256) 748-3904,cccts@cleburneschools.net,https://www.cleburnecareertech.net,00768
Coffee County,016,Kinston School,0020,Coffee,016,02,PK,12,Y,Y,Y,Y,School-wide,Jennifer Lee,201 College St,Kinston,AL,36453,36453-3499,(334) 565-3016,(334) 565-3494,leej@coffeecounty.k12.al.us,www.coffeecountyschools.org,00323
Coffee County,016,New Brockton Elementary School,0035,Coffee,016,02,PK,06,Y,N,N,N,School-wide,JASON Hadden,PO Box 489,New Brockton,AL,36351,36351-0489,(334) 894-6152,(334) 894-0058,haddenj@coffeecounty.k12.al.us,www.coffeecountyschools.org,01748
Coffee County,016,New Brockton High School,0040,Coffee,016,02,07,12,N,Y,Y,Y,School-wide,THOMAS HARRISON,PO Box 399,New Brockton,AL,36351,36351-0399,(334) 894-2350,(334) 894-5204,harrisong@coffeecounty.k12.al.us,www.coffeecountyschools.org,01494
Coffee County,016,Zion Chapel High School,0060,Coffee,016,02,OK,12,Y,Y,Y,Y,School-wide,Kevin Killingsworth,29256 Highway 87,Jack,AL,36346,36346-5060,(334) 897-6275,(334) 897-5136,killingsworthk@coffeecounty.k12.al.us,www.coffeecountyschools.org,00327
Colbert County,017,Cherokee Elementary School,0040,Colbert,017,07,PK,06,Y,N,N,N,School-wide,Thomas Casteel,1305 North Pike,Cherokee,AL,35616,35616-7028,(256) 359-6422,(256) 359-6426,tcasteel@colbert.k12.al.us,https://www.colbert.k12.al.us,00331
Colbert County,017,Cherokee High School,0060,Colbert,017,07,07,12,N,Y,Y,Y,Not Title 1,Pamela Worsham,850 High School Dr,Cherokee,AL,35616,35616-7010,(256) 359-4434,(256) 359-4060,pworsham@colbert.k12.al.us,https://www.chsindians.org,00333
Colbert County,017,Colbert County High School,0070,Colbert,017,07,07,12,N,Y,Y,Y,Not Title 1,Melcha Satchel,2200 High School St,Leighton,AL,35646,35646-4013,(256) 446-8214,(256) 446-8951,msatchel@colbert.k12.al.us,https://www.colbert.k12.al.us,00334
Colbert County,017,Colbert Heights Elementary School,0075,Colbert,017,07,OK,06,Y,N,N,N,School-wide,Alvie Shaw,1551 Sunset Dr,Tuscumbia,AL,35674,35674-4863,(256) 381-6132,(256) 389-9980,ashaw@colbert.k12.al.us,https://www.colbert.k12.al.us,01658
Colbert County,017,Colbert Heights High School,0080,Colbert,017,07,07,12,N,Y,Y,Y,Not Title 1,James Davis,6825 Woodmont Dr,Tuscumbia,AL,35674,35674-4612,(256) 383-7875,(256) 383-7355,bdavis@colbert.k12.al.us,www.colbert.k12.al.us,00335
Colbert County,017,Hatton Elementary School,0090,Colbert,017,07,OK,06,Y,N,N,N,School-wide,David Isbell,2130 Hatton School Rd,Leighton,AL,35646,35646-3216,(256) 446-5679,(256) 446-8063,disbell@colbert.k12.al.us,https://www.colbert.k12.al.us,00336
Colbert County,017,Leighton Elementary School,0110,Colbert,017,07,OK,06,Y,N,N,N,School-wide,Sandy Thompson,8100 Old Highway 20,Leighton,AL,35646,35646-3633,(256) 446-8351,(256) 446-6668,sthompson@colbert.k12.al.us,https://www.colbert.k12.al.us,00338
Colbert County,017,New Bethel Elementary School,0140,Colbert,017,07,OK,06,Y,N,N,N,School-wide,Thomas Windsor,900 New Bethel School Rd,Tuscumbia,AL,35674,35674-0000,(256) 383-6471,(256) 383-1098,twindsor@colbert.k12.al.us,https://www.colbert.k12.al.us,00341
Conecuh County,018,Conecuh County Junior High School,0010,Conecuh,018,01,PK,08,Y,Y,N,N,School-wide,Martha Hollinger,2347 Cleveland Ave,Castleberry,AL,36432,36432-3432,(251) 966-5411,(251) 966-2833,martha.hollinger@conecuhk12.com,,00344
Conecuh County,018,Genesis School,0015,Conecuh,018,01,07,12,N,Y,Y,Y,Not Title 1,Susan Coleman,111 Perryman Street,Evergreen,AL,36401,36401-0000,(251) 578-5291,(251) 578-2377,susan.coleman@conecuhk12.com,,02360
Conecuh County,018,Evergreen Elementary School,0020,Conecuh,018,01,PK,05,Y,N,N,N,School-wide,Tonya Bozeman,821 W Front St,Evergreen,AL,36401,36401-3292,(251) 578-2576,(251) 578-7083,tonya.bozeman@conecuhk12.com,,00345
Conecuh County,018,Hillcrest High School,0035,Conecuh,018,01,09,12,N,N,N,Y,School-wide,Rodney Drish,1989 Jaguar Dr,Evergreen,AL,36401,36401-2789,(251) 578-1126,(251) 578-7071,rodney.drish@conecuhk12.com,conecuhk12.com,01766
